ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
3416;Produto 3416;Descrição do Produto 3416;647.87;246;1;1
3417;Produto 3417;Descrição do Produto 3417;431.14;87;6;3
3418;Produto 3418;Descrição do Produto 3418;205.31;97;3;4
3419;Produto 3419;Descrição do Produto 3419;877.07;25;5;3
3420;Produto 3420;Descrição do Produto 3420;388.78;387;5;2
3421;Produto 3421;Descrição do Produto 3421;194.75;476;8;5
3422;Produto 3422;Descrição do Produto 3422;476.98;332;6;1
3423;Produto 3423;Descrição do Produto 3423;533.72;172;8;5
3424;Produto 3424;Descrição do Produto 3424;481.99;382;6;1
3425;Produto 3425;Descrição do Produto 3425;386.51;241;2;3
3426;Produto 3426;Descrição do Produto 3426;431.89;189;4;3
3427;Produto 3427;Descrição do Produto 3427;249.78;98;8;2
3428;Produto 3428;Descrição do Produto 3428;680.07;464;7;4
3429;Produto 3429;Descrição do Produto 3429;404.01;273;3;2
3430;Produto 3430;Descrição do Produto 3430;82.83;186;10;4
3431;Produto 3431;Descrição do Produto 3431;477.34;353;3;3
3432;Produto 3432;Descrição do Produto 3432;304.11;46;1;1
3433;Produto 3433;Descrição do Produto 3433;928.55;209;2;5
3434;Produto 3434;Descrição do Produto 3434;108.42;271;3;3
3435;Produto 3435;Descrição do Produto 3435;122.13;210;4;3
3436;Produto 3436;Descrição do Produto 3436;720.26;6;10;1
3437;Produto 3437;Descrição do Produto 3437;132.53;491;8;4
3438;Produto 3438;Descrição do Produto 3438;887.3;134;8;2
3439;Produto 3439;Descrição do Produto 3439;28.58;113;4;2
3440;Produto 3440;Descrição do Produto 3440;967.2;210;10;2
3441;Produto 3441;Descrição do Produto 3441;762.91;74;8;3
3442;Produto 3442;Descrição do Produto 3442;524.04;405;4;1
3443;Produto 3443;Descrição do Produto 3443;11.48;71;9;2
3444;Produto 3444;Descrição do Produto 3444;963.54;22;7;4
3445;Produto 3445;Descrição do Produto 3445;543.8;96;4;1
3446;Produto 3446;Descrição do Produto 3446;340.13;403;9;1
3447;Produto 3447;Descrição do Produto 3447;566.7;125;1;1
3448;Produto 3448;Descrição do Produto 3448;215.42;316;4;4
3449;Produto 3449;Descrição do Produto 3449;240.27;448;8;1
3450;Produto 3450;Descrição do Produto 3450;996.19;274;4;2
3451;Produto 3451;Descrição do Produto 3451;408.22;394;4;1
3452;Produto 3452;Descrição do Produto 3452;328.93;462;5;2
3453;Produto 3453;Descrição do Produto 3453;541.4;276;5;2
3454;Produto 3454;Descrição do Produto 3454;316.76;373;3;3
3455;Produto 3455;Descrição do Produto 3455;661.17;86;7;2
3456;Produto 3456;Descrição do Produto 3456;887.39;81;9;1
3457;Produto 3457;Descrição do Produto 3457;67.38;449;7;1
3458;Produto 3458;Descrição do Produto 3458;933.31;485;9;4
3459;Produto 3459;Descrição do Produto 3459;256.04;276;5;3
3460;Produto 3460;Descrição do Produto 3460;522.3;54;3;5
3461;Produto 3461;Descrição do Produto 3461;486.51;157;1;1
3462;Produto 3462;Descrição do Produto 3462;204.32;202;5;5
3463;Produto 3463;Descrição do Produto 3463;347.82;194;5;2
3464;Produto 3464;Descrição do Produto 3464;249.94;453;3;2
3465;Produto 3465;Descrição do Produto 3465;700.5;144;1;5
3466;Produto 3466;Descrição do Produto 3466;454.72;398;10;5
3467;Produto 3467;Descrição do Produto 3467;925.83;473;8;5
3468;Produto 3468;Descrição do Produto 3468;497.29;236;2;3
3469;Produto 3469;Descrição do Produto 3469;311.86;165;8;3
3470;Produto 3470;Descrição do Produto 3470;298.79;178;5;5
3471;Produto 3471;Descrição do Produto 3471;592.21;339;10;3
3472;Produto 3472;Descrição do Produto 3472;762.32;396;3;4
3473;Produto 3473;Descrição do Produto 3473;295.83;127;4;5
3474;Produto 3474;Descrição do Produto 3474;381.0;248;7;4
3475;Produto 3475;Descrição do Produto 3475;802.52;343;4;4
3476;Produto 3476;Descrição do Produto 3476;223.16;69;7;4
3477;Produto 3477;Descrição do Produto 3477;410.93;340;5;4
3478;Produto 3478;Descrição do Produto 3478;802.03;63;8;2
3479;Produto 3479;Descrição do Produto 3479;837.16;244;5;2
3480;Produto 3480;Descrição do Produto 3480;181.13;399;1;2
3481;Produto 3481;Descrição do Produto 3481;312.68;229;2;1
3482;Produto 3482;Descrição do Produto 3482;181.92;373;7;3
3483;Produto 3483;Descrição do Produto 3483;62.07;362;10;5
3484;Produto 3484;Descrição do Produto 3484;355.02;493;4;4
3485;Produto 3485;Descrição do Produto 3485;93.21;311;2;1
3486;Produto 3486;Descrição do Produto 3486;32.49;103;7;5
3487;Produto 3487;Descrição do Produto 3487;780.15;107;2;1
3488;Produto 3488;Descrição do Produto 3488;917.64;124;7;1
3489;Produto 3489;Descrição do Produto 3489;949.0;3;7;1
3490;Produto 3490;Descrição do Produto 3490;605.89;261;1;4
3491;Produto 3491;Descrição do Produto 3491;999.63;74;5;2
3492;Produto 3492;Descrição do Produto 3492;337.78;307;8;3
3493;Produto 3493;Descrição do Produto 3493;783.55;235;8;2
3494;Produto 3494;Descrição do Produto 3494;943.26;352;1;1
3495;Produto 3495;Descrição do Produto 3495;479.56;84;9;3
3496;Produto 3496;Descrição do Produto 3496;563.44;308;3;5
3497;Produto 3497;Descrição do Produto 3497;271.05;310;6;2
3498;Produto 3498;Descrição do Produto 3498;298.78;36;2;5
3499;Produto 3499;Descrição do Produto 3499;441.62;372;2;5
3500;Produto 3500;Descrição do Produto 3500;591.76;47;5;3
3501;Produto 3501;Descrição do Produto 3501;170.58;192;4;1
3502;Produto 3502;Descrição do Produto 3502;206.47;494;3;4
3503;Produto 3503;Descrição do Produto 3503;524.19;225;4;1
3504;Produto 3504;Descrição do Produto 3504;720.15;192;4;4
3505;Produto 3505;Descrição do Produto 3505;203.1;216;9;2
3506;Produto 3506;Descrição do Produto 3506;105.88;479;6;4
3507;Produto 3507;Descrição do Produto 3507;188.98;73;8;3
3508;Produto 3508;Descrição do Produto 3508;638.58;16;4;1
3509;Produto 3509;Descrição do Produto 3509;107.88;83;4;5
3510;Produto 3510;Descrição do Produto 3510;288.58;218;3;5
3511;Produto 3511;Descrição do Produto 3511;335.57;324;8;4
3512;Produto 3512;Descrição do Produto 3512;857.15;277;1;2
3513;Produto 3513;Descrição do Produto 3513;647.43;9;7;2
3514;Produto 3514;Descrição do Produto 3514;783.55;234;7;2
3515;Produto 3515;Descrição do Produto 3515;160.36;479;9;1
3516;Produto 3516;Descrição do Produto 3516;679.65;62;8;5
3517;Produto 3517;Descrição do Produto 3517;247.17;34;7;1
3518;Produto 3518;Descrição do Produto 3518;848.33;299;7;2
3519;Produto 3519;Descrição do Produto 3519;422.42;354;3;1
3520;Produto 3520;Descrição do Produto 3520;985.94;446;6;3
3521;Produto 3521;Descrição do Produto 3521;999.52;435;9;4
3522;Produto 3522;Descrição do Produto 3522;55.72;388;6;1
3523;Produto 3523;Descrição do Produto 3523;879.68;176;9;5
3524;Produto 3524;Descrição do Produto 3524;502.04;227;8;1
3525;Produto 3525;Descrição do Produto 3525;917.62;198;9;3
3526;Produto 3526;Descrição do Produto 3526;281.0;155;6;2
3527;Produto 3527;Descrição do Produto 3527;703.95;193;6;3
3528;Produto 3528;Descrição do Produto 3528;847.86;401;5;3
3529;Produto 3529;Descrição do Produto 3529;441.59;137;4;2
3530;Produto 3530;Descrição do Produto 3530;768.88;233;4;3
3531;Produto 3531;Descrição do Produto 3531;71.83;432;10;2
3532;Produto 3532;Descrição do Produto 3532;69.8;338;6;3
3533;Produto 3533;Descrição do Produto 3533;606.02;451;10;3
3534;Produto 3534;Descrição do Produto 3534;111.73;429;10;1
3535;Produto 3535;Descrição do Produto 3535;99.09;212;5;2
3536;Produto 3536;Descrição do Produto 3536;261.62;384;9;3
3537;Produto 3537;Descrição do Produto 3537;60.22;129;5;3
3538;Produto 3538;Descrição do Produto 3538;586.73;421;8;2
3539;Produto 3539;Descrição do Produto 3539;15.93;110;10;3
3540;Produto 3540;Descrição do Produto 3540;803.15;205;9;2
3541;Produto 3541;Descrição do Produto 3541;275.9;266;7;5
3542;Produto 3542;Descrição do Produto 3542;967.86;54;3;2
3543;Produto 3543;Descrição do Produto 3543;904.7;166;10;2
3544;Produto 3544;Descrição do Produto 3544;938.18;413;9;1
3545;Produto 3545;Descrição do Produto 3545;462.26;128;6;4
3546;Produto 3546;Descrição do Produto 3546;953.85;62;10;4
3547;Produto 3547;Descrição do Produto 3547;710.65;500;5;2
3548;Produto 3548;Descrição do Produto 3548;870.09;339;6;3
3549;Produto 3549;Descrição do Produto 3549;714.84;457;7;3
3550;Produto 3550;Descrição do Produto 3550;189.05;444;5;5
3551;Produto 3551;Descrição do Produto 3551;616.98;105;2;1
3552;Produto 3552;Descrição do Produto 3552;100.44;255;7;1
3553;Produto 3553;Descrição do Produto 3553;591.04;266;1;2
3554;Produto 3554;Descrição do Produto 3554;608.96;188;3;4
3555;Produto 3555;Descrição do Produto 3555;130.84;84;6;2
3556;Produto 3556;Descrição do Produto 3556;86.92;162;5;2
3557;Produto 3557;Descrição do Produto 3557;207.66;435;8;4
3558;Produto 3558;Descrição do Produto 3558;404.41;71;8;3
3559;Produto 3559;Descrição do Produto 3559;985.99;327;5;2
3560;Produto 3560;Descrição do Produto 3560;874.12;25;9;3
3561;Produto 3561;Descrição do Produto 3561;254.27;373;6;1
3562;Produto 3562;Descrição do Produto 3562;197.21;462;5;5
3563;Produto 3563;Descrição do Produto 3563;49.36;36;2;3
3564;Produto 3564;Descrição do Produto 3564;462.97;332;10;4
3565;Produto 3565;Descrição do Produto 3565;693.79;129;6;4
3566;Produto 3566;Descrição do Produto 3566;531.69;100;7;5
3567;Produto 3567;Descrição do Produto 3567;865.89;469;10;1
3568;Produto 3568;Descrição do Produto 3568;183.61;44;2;1
3569;Produto 3569;Descrição do Produto 3569;398.05;436;6;5
3570;Produto 3570;Descrição do Produto 3570;229.49;207;10;2
3571;Produto 3571;Descrição do Produto 3571;24.53;63;7;5
3572;Produto 3572;Descrição do Produto 3572;370.99;128;3;4
3573;Produto 3573;Descrição do Produto 3573;831.01;88;10;3
3574;Produto 3574;Descrição do Produto 3574;623.68;366;10;2
3575;Produto 3575;Descrição do Produto 3575;412.11;137;1;2
3576;Produto 3576;Descrição do Produto 3576;55.72;61;6;5
3577;Produto 3577;Descrição do Produto 3577;441.74;264;9;5
3578;Produto 3578;Descrição do Produto 3578;314.75;130;8;3
3579;Produto 3579;Descrição do Produto 3579;180.21;369;4;5
3580;Produto 3580;Descrição do Produto 3580;691.99;170;5;4
3581;Produto 3581;Descrição do Produto 3581;398.35;375;9;4
3582;Produto 3582;Descrição do Produto 3582;292.7;444;1;2
3583;Produto 3583;Descrição do Produto 3583;820.74;409;1;4
3584;Produto 3584;Descrição do Produto 3584;658.72;386;5;4
3585;Produto 3585;Descrição do Produto 3585;724.67;166;10;4
3586;Produto 3586;Descrição do Produto 3586;762.3;147;5;5
3587;Produto 3587;Descrição do Produto 3587;776.94;194;7;5
3588;Produto 3588;Descrição do Produto 3588;51.02;42;9;5
3589;Produto 3589;Descrição do Produto 3589;259.32;330;1;5
3590;Produto 3590;Descrição do Produto 3590;378.1;175;8;4
3591;Produto 3591;Descrição do Produto 3591;131.4;75;7;1
3592;Produto 3592;Descrição do Produto 3592;395.19;498;9;1
3593;Produto 3593;Descrição do Produto 3593;378.48;355;3;4
3594;Produto 3594;Descrição do Produto 3594;464.25;21;6;5
3595;Produto 3595;Descrição do Produto 3595;722.62;310;4;4
3596;Produto 3596;Descrição do Produto 3596;851.71;117;10;5
3597;Produto 3597;Descrição do Produto 3597;692.43;426;5;3
3598;Produto 3598;Descrição do Produto 3598;498.7;415;3;1
3599;Produto 3599;Descrição do Produto 3599;223.24;472;2;3
3600;Produto 3600;Descrição do Produto 3600;467.38;70;7;4
3601;Produto 3601;Descrição do Produto 3601;104.34;276;9;5
3602;Produto 3602;Descrição do Produto 3602;109.02;282;9;5
3603;Produto 3603;Descrição do Produto 3603;681.79;293;4;2
3604;Produto 3604;Descrição do Produto 3604;188.19;22;6;3
3605;Produto 3605;Descrição do Produto 3605;317.66;72;8;4
3606;Produto 3606;Descrição do Produto 3606;722.84;125;6;3
3607;Produto 3607;Descrição do Produto 3607;470.07;202;9;5
3608;Produto 3608;Descrição do Produto 3608;540.89;358;7;1
3609;Produto 3609;Descrição do Produto 3609;372.78;183;9;4
3610;Produto 3610;Descrição do Produto 3610;488.18;195;9;5
3611;Produto 3611;Descrição do Produto 3611;434.28;339;10;2
3612;Produto 3612;Descrição do Produto 3612;264.14;480;5;3
3613;Produto 3613;Descrição do Produto 3613;336.94;249;7;2
3614;Produto 3614;Descrição do Produto 3614;474.46;122;9;5
3615;Produto 3615;Descrição do Produto 3615;607.24;322;6;2
3616;Produto 3616;Descrição do Produto 3616;873.75;247;5;1
3617;Produto 3617;Descrição do Produto 3617;342.63;296;2;1
3618;Produto 3618;Descrição do Produto 3618;655.13;269;2;5
3619;Produto 3619;Descrição do Produto 3619;292.31;325;5;3
3620;Produto 3620;Descrição do Produto 3620;641.68;373;6;3
3621;Produto 3621;Descrição do Produto 3621;768.22;71;1;3
3622;Produto 3622;Descrição do Produto 3622;433.55;52;5;4
3623;Produto 3623;Descrição do Produto 3623;741.4;33;7;4
3624;Produto 3624;Descrição do Produto 3624;372.91;265;2;4
3625;Produto 3625;Descrição do Produto 3625;879.87;36;7;1
3626;Produto 3626;Descrição do Produto 3626;281.85;61;7;4
3627;Produto 3627;Descrição do Produto 3627;457.16;29;2;4
3628;Produto 3628;Descrição do Produto 3628;460.41;368;4;5
3629;Produto 3629;Descrição do Produto 3629;676.11;464;4;2
3630;Produto 3630;Descrição do Produto 3630;843.35;313;1;3
3631;Produto 3631;Descrição do Produto 3631;126.75;446;4;1
3632;Produto 3632;Descrição do Produto 3632;487.75;189;5;3
3633;Produto 3633;Descrição do Produto 3633;119.02;353;5;1
3634;Produto 3634;Descrição do Produto 3634;579.15;444;1;1
3635;Produto 3635;Descrição do Produto 3635;800.13;418;8;3
3636;Produto 3636;Descrição do Produto 3636;397.28;55;10;2
3637;Produto 3637;Descrição do Produto 3637;200.59;72;6;5
3638;Produto 3638;Descrição do Produto 3638;868.72;197;8;1
3639;Produto 3639;Descrição do Produto 3639;992.66;310;4;3
3640;Produto 3640;Descrição do Produto 3640;301.4;202;2;2
3641;Produto 3641;Descrição do Produto 3641;129.02;50;2;1
3642;Produto 3642;Descrição do Produto 3642;691.82;172;9;3
3643;Produto 3643;Descrição do Produto 3643;384.84;22;7;2
3644;Produto 3644;Descrição do Produto 3644;870.68;256;3;1
3645;Produto 3645;Descrição do Produto 3645;447.94;489;4;3
3646;Produto 3646;Descrição do Produto 3646;467.16;417;5;1
3647;Produto 3647;Descrição do Produto 3647;80.05;55;6;1
3648;Produto 3648;Descrição do Produto 3648;306.01;431;10;2
3649;Produto 3649;Descrição do Produto 3649;144.94;479;3;3
3650;Produto 3650;Descrição do Produto 3650;952.61;323;3;5
3651;Produto 3651;Descrição do Produto 3651;427.29;240;2;1
3652;Produto 3652;Descrição do Produto 3652;851.68;374;4;1
3653;Produto 3653;Descrição do Produto 3653;969.18;331;3;2
3654;Produto 3654;Descrição do Produto 3654;215.74;173;4;1
3655;Produto 3655;Descrição do Produto 3655;198.75;81;10;1
3656;Produto 3656;Descrição do Produto 3656;620.1;109;8;5
3657;Produto 3657;Descrição do Produto 3657;740.94;82;5;4
3658;Produto 3658;Descrição do Produto 3658;44.6;39;6;3
3659;Produto 3659;Descrição do Produto 3659;886.48;327;8;1
3660;Produto 3660;Descrição do Produto 3660;131.98;310;9;1
3661;Produto 3661;Descrição do Produto 3661;777.12;12;4;5
3662;Produto 3662;Descrição do Produto 3662;275.33;366;10;3
3663;Produto 3663;Descrição do Produto 3663;69.49;422;6;2
3664;Produto 3664;Descrição do Produto 3664;784.2;205;4;4
3665;Produto 3665;Descrição do Produto 3665;174.41;8;2;1
3666;Produto 3666;Descrição do Produto 3666;96.49;214;4;5
3667;Produto 3667;Descrição do Produto 3667;677.68;34;7;2
3668;Produto 3668;Descrição do Produto 3668;164.18;489;4;4
3669;Produto 3669;Descrição do Produto 3669;197.4;10;9;2
3670;Produto 3670;Descrição do Produto 3670;556.17;265;4;2
3671;Produto 3671;Descrição do Produto 3671;20.56;88;10;4
3672;Produto 3672;Descrição do Produto 3672;156.02;414;4;1
3673;Produto 3673;Descrição do Produto 3673;188.69;178;4;2
3674;Produto 3674;Descrição do Produto 3674;338.41;483;9;1
3675;Produto 3675;Descrição do Produto 3675;149.69;56;3;2
3676;Produto 3676;Descrição do Produto 3676;188.46;333;6;1
3677;Produto 3677;Descrição do Produto 3677;281.05;407;10;5
3678;Produto 3678;Descrição do Produto 3678;184.14;384;1;3
3679;Produto 3679;Descrição do Produto 3679;600.59;179;7;2
3680;Produto 3680;Descrição do Produto 3680;150.91;79;7;1
3681;Produto 3681;Descrição do Produto 3681;472.3;212;9;3
3682;Produto 3682;Descrição do Produto 3682;910.12;484;5;5
3683;Produto 3683;Descrição do Produto 3683;814.29;489;5;4
3684;Produto 3684;Descrição do Produto 3684;110.21;92;2;5
3685;Produto 3685;Descrição do Produto 3685;837.33;30;3;5
3686;Produto 3686;Descrição do Produto 3686;174.0;37;1;2
3687;Produto 3687;Descrição do Produto 3687;29.18;367;7;3
3688;Produto 3688;Descrição do Produto 3688;581.25;158;1;3
3689;Produto 3689;Descrição do Produto 3689;964.36;59;3;5
3690;Produto 3690;Descrição do Produto 3690;664.29;21;2;2
3691;Produto 3691;Descrição do Produto 3691;993.85;282;1;1
3692;Produto 3692;Descrição do Produto 3692;430.67;378;1;3
3693;Produto 3693;Descrição do Produto 3693;984.43;334;4;3
3694;Produto 3694;Descrição do Produto 3694;363.46;223;2;4
3695;Produto 3695;Descrição do Produto 3695;517.11;192;7;3
3696;Produto 3696;Descrição do Produto 3696;685.9;492;6;1
3697;Produto 3697;Descrição do Produto 3697;26.78;109;5;2
3698;Produto 3698;Descrição do Produto 3698;75.65;271;7;1
3699;Produto 3699;Descrição do Produto 3699;483.12;277;5;4
3700;Produto 3700;Descrição do Produto 3700;459.41;226;3;3
3701;Produto 3701;Descrição do Produto 3701;781.85;490;3;5
3702;Produto 3702;Descrição do Produto 3702;978.04;3;1;2
3703;Produto 3703;Descrição do Produto 3703;585.72;135;1;5
3704;Produto 3704;Descrição do Produto 3704;865.68;427;3;2
3705;Produto 3705;Descrição do Produto 3705;777.97;80;10;4
3706;Produto 3706;Descrição do Produto 3706;440.63;177;5;1
3707;Produto 3707;Descrição do Produto 3707;736.29;274;5;3
3708;Produto 3708;Descrição do Produto 3708;820.59;136;7;5
3709;Produto 3709;Descrição do Produto 3709;290.84;231;6;1
3710;Produto 3710;Descrição do Produto 3710;47.6;159;4;5
3711;Produto 3711;Descrição do Produto 3711;271.89;190;5;3
3712;Produto 3712;Descrição do Produto 3712;426.5;202;5;1
3713;Produto 3713;Descrição do Produto 3713;942.62;191;10;1
3714;Produto 3714;Descrição do Produto 3714;191.25;288;4;3
3715;Produto 3715;Descrição do Produto 3715;648.99;197;3;4
3716;Produto 3716;Descrição do Produto 3716;837.32;358;9;1
3717;Produto 3717;Descrição do Produto 3717;902.91;282;8;3
3718;Produto 3718;Descrição do Produto 3718;342.37;482;10;5
3719;Produto 3719;Descrição do Produto 3719;238.59;174;6;3
3720;Produto 3720;Descrição do Produto 3720;850.48;110;10;3
3721;Produto 3721;Descrição do Produto 3721;773.86;45;4;4
